22225768,96,250,1.00,1,100,5556442,0,0,0,0,0,2356355832,0,22229772,0,1
37039996,192,250,1.00,1,100,9259999,0,0,0,0,0,3926664000,0,37044000,0,1
39307994,240,250,1.00,1,100,9846711,0,0,0,0,0,4175429888,0,39390848,0,1
22271516,96,250,1.00,1,100,5567879,0,0,0,0,0,2361205120,0,22275520,0,1
35432871,192,251,1.00,1,100,8863876,0,0,0,0,0,3758707848,0,35459508,0,1
39261988,240,250,1.00,1,100,9815497,0,0,0,0,0,4162195152,0,39265992,0,1
22264546,96,250,1.00,1,100,5569821,0,0,0,0,0,2362028528,0,22283288,0,1
36984312,192,250,1.00,1,100,9252236,0,0,0,0,0,3923372488,0,37012948,0,1
39263516,240,250,1.00,1,100,9815879,0,0,0,0,0,4162357120,0,39267520,0,1
